id,latitude,longitude,count,source,in_africa
1065373781,-23.0,17.683329999999998,1,https://www.gbif.org/occurrence/search,True
1065369346,-18.5333,20.8333,1,https://www.gbif.org/occurrence/search,True
1065368806,-19.8,18.45,1,https://www.gbif.org/occurrence/search,True
1065353240,-20.9167,18.9667,1,https://www.gbif.org/occurrence/search,True
1065347490,-1.2833299999999999,36.81667,1,https://www.gbif.org/occurrence/search,True
1064380882,11.36,-12.68,1,https://www.gbif.org/occurrence/search,True
1064380878,11.43,-12.36,1,https://www.gbif.org/occurrence/search,True
1064380860,11.42,-13.35,1,https://www.gbif.org/occurrence/search,True
1064380820,8.49,-10.44,1,https://www.gbif.org/occurrence/search,True
1064380811,10.06,-10.58,1,https://www.gbif.org/occurrence/search,True
1064380787,10.0,-10.97,1,https://www.gbif.org/occurrence/search,True
1064380723,11.51,-9.01,1,https://www.gbif.org/occurrence/search,True
1064380698,9.63,-8.94,1,https://www.gbif.org/occurrence/search,True
1064380661,8.08,-8.91,1,https://www.gbif.org/occurrence/search,True
1064380067,9.84,-11.04,1,https://www.gbif.org/occurrence/search,True
1064379921,6.961,2.099,1,https://www.gbif.org/occurrence/search,True
1064379866,6.976,2.124,1,https://www.gbif.org/occurrence/search,True
1064379829,8.8,2.25,1,https://www.gbif.org/occurrence/search,True
1064379816,9.017000000000001,2.05,1,https://www.gbif.org/occurrence/search,True
1064379626,9.083,2.083,1,https://www.gbif.org/occurrence/search,True
1064379342,5.86,10.2,1,https://www.gbif.org/occurrence/search,True
1064379116,8.982999999999999,1.964,1,https://www.gbif.org/occurrence/search,True
1044050232,12.533,-12.232999999999999,1,https://www.gbif.org/occurrence/search,True
1044050229,12.539000000000001,-12.505999999999998,1,https://www.gbif.org/occurrence/search,True
1044050225,14.703,-14.005999999999998,1,https://www.gbif.org/occurrence/search,True
1044050222,12.703,-12.183,1,https://www.gbif.org/occurrence/search,True
1044050190,12.517000000000001,-12.383,1,https://www.gbif.org/occurrence/search,True
1044050174,14.997,-12.5,1,https://www.gbif.org/occurrence/search,True
1044050172,13.922,-12.217,1,https://www.gbif.org/occurrence/search,True
1044050162,12.982999999999999,-13.717,1,https://www.gbif.org/occurrence/search,True
1044050161,12.467,-12.65,1,https://www.gbif.org/occurrence/search,True
1044050145,13.269,-12.286,1,https://www.gbif.org/occurrence/search,True
1044050127,13.35,-12.417,1,https://www.gbif.org/occurrence/search,True
1044050117,13.289000000000001,-12.655999999999999,1,https://www.gbif.org/occurrence/search,True
1044044835,-6.281000000000001,37.183,1,https://www.gbif.org/occurrence/search,True
1044044822,-6.742000000000001,37.181,1,https://www.gbif.org/occurrence/search,True
1043986350,6.22,10.53,1,https://www.gbif.org/occurrence/search,True
1043985813,7.944,-9.106,1,https://www.gbif.org/occurrence/search,True
1043985811,7.944,-9.105,1,https://www.gbif.org/occurrence/search,True
1043985806,7.807,-9.174,1,https://www.gbif.org/occurrence/search,True
1043985804,7.7860000000000005,-9.191,1,https://www.gbif.org/occurrence/search,True
1043984601,7.934,-9.125,1,https://www.gbif.org/occurrence/search,True
1043984600,8.996,-8.908,1,https://www.gbif.org/occurrence/search,True
1043984599,7.64,-9.23,1,https://www.gbif.org/occurrence/search,True
1043984053,10.52,-8.982000000000001,1,https://www.gbif.org/occurrence/search,True
1043984049,8.61,-9.47,1,https://www.gbif.org/occurrence/search,True
1043984025,11.08,-12.29,1,https://www.gbif.org/occurrence/search,True
1043981735,-8.578,38.733000000000004,1,https://www.gbif.org/occurrence/search,True
1043981124,-8.469,38.658,1,https://www.gbif.org/occurrence/search,True
1043981123,-8.461,38.664,1,https://www.gbif.org/occurrence/search,True
1043981118,-8.578,38.728,1,https://www.gbif.org/occurrence/search,True
1043979987,12.45,-10.25,1,https://www.gbif.org/occurrence/search,True
1043979985,12.55,-8.867,1,https://www.gbif.org/occurrence/search,True
1043979984,15.017000000000001,-7.667000000000001,1,https://www.gbif.org/occurrence/search,True
1043979982,12.482999999999999,-10.267000000000001,1,https://www.gbif.org/occurrence/search,True
1043979981,12.967,-8.133,1,https://www.gbif.org/occurrence/search,True
1043979980,12.65,-8.0,1,https://www.gbif.org/occurrence/search,True
1043979979,13.075,-9.619,1,https://www.gbif.org/occurrence/search,True
1043979978,15.106,-8.892000000000001,1,https://www.gbif.org/occurrence/search,True
1043979976,12.3,-8.133,1,https://www.gbif.org/occurrence/search,True
1043979975,15.05,-2.783,1,https://www.gbif.org/occurrence/search,True
1043979973,12.317,-8.133,1,https://www.gbif.org/occurrence/search,True
1043979961,12.925,-10.117,1,https://www.gbif.org/occurrence/search,True
1043979953,12.95,-8.167,1,https://www.gbif.org/occurrence/search,True
1043979950,15.139000000000001,-8.363999999999999,1,https://www.gbif.org/occurrence/search,True
1043979944,12.55,-8.05,1,https://www.gbif.org/occurrence/search,True
1043979095,12.833,14.75,1,https://www.gbif.org/occurrence/search,True
1043979083,13.592,16.817,1,https://www.gbif.org/occurrence/search,True
1042797655,6.55,2.6666,1,https://www.gbif.org/occurrence/search,True
1042797629,6.5666,2.5833,1,https://www.gbif.org/occurrence/search,True
1042797604,6.4833,2.5333,1,https://www.gbif.org/occurrence/search,True
1042797580,6.7,2.4666,1,https://www.gbif.org/occurrence/search,True
1042797566,6.5,2.4,1,https://www.gbif.org/occurrence/search,True
1042797554,6.5333,2.6166,1,https://www.gbif.org/occurrence/search,True
1042797541,6.3666,2.0833,1,https://www.gbif.org/occurrence/search,True
1042797531,6.6333,1.7166,1,https://www.gbif.org/occurrence/search,True
1042797516,6.4617,2.0208,1,https://www.gbif.org/occurrence/search,True
1042797507,6.45,1.9333,1,https://www.gbif.org/occurrence/search,True
1042797491,6.65,2.15,1,https://www.gbif.org/occurrence/search,True
1042797481,6.2833,1.8333,1,https://www.gbif.org/occurrence/search,True
1042797466,6.45,2.35,1,https://www.gbif.org/occurrence/search,True
1042797454,6.8166,1.7833,1,https://www.gbif.org/occurrence/search,True
1042797443,6.85,2.0833,1,https://www.gbif.org/occurrence/search,True
1042797431,6.4,1.8833,1,https://www.gbif.org/occurrence/search,True
1042797423,10.6166,1.2666,1,https://www.gbif.org/occurrence/search,True
1042797407,6.5833,1.9833,1,https://www.gbif.org/occurrence/search,True
1042797387,10.2333,1.9833,1,https://www.gbif.org/occurrence/search,True
1042797381,6.5833,1.6666,1,https://www.gbif.org/occurrence/search,True
1042797362,10.3166,1.3666,1,https://www.gbif.org/occurrence/search,True
1042797356,6.35,2.4333,1,https://www.gbif.org/occurrence/search,True
1042797337,10.6833,1.05,1,https://www.gbif.org/occurrence/search,True
1042797331,6.8333,1.8166,1,https://www.gbif.org/occurrence/search,True
1042797314,10.3666,1.6833,1,https://www.gbif.org/occurrence/search,True
1042797309,6.9166,1.8833,1,https://www.gbif.org/occurrence/search,True
1042797293,10.45,1.45,1,https://www.gbif.org/occurrence/search,True
1042797289,6.9,1.8833,1,https://www.gbif.org/occurrence/search,True
1042797277,10.8333,2.1,1,https://www.gbif.org/occurrence/search,True
1042797273,6.9,1.7166,1,https://www.gbif.org/occurrence/search,True
1042797260,10.4166,0.8,1,https://www.gbif.org/occurrence/search,True
1042797257,6.9333,1.6833,1,https://www.gbif.org/occurrence/search,True
1042797242,10.1833,1.1,1,https://www.gbif.org/occurrence/search,True
1042797240,9.6666,1.3833,1,https://www.gbif.org/occurrence/search,True
1042797225,10.9333,3.7,1,https://www.gbif.org/occurrence/search,True
1042797223,9.7,1.6666,1,https://www.gbif.org/occurrence/search,True
1042797212,7.0833,2.1,1,https://www.gbif.org/occurrence/search,True
1042797208,11.8666,3.3833,1,https://www.gbif.org/occurrence/search,True
1042797206,9.8333,1.55,1,https://www.gbif.org/occurrence/search,True
1042797197,7.2666,2.35,1,https://www.gbif.org/occurrence/search,True
1042797193,12.0666,3.1833,1,https://www.gbif.org/occurrence/search,True
1042797191,9.0166,1.6666,1,https://www.gbif.org/occurrence/search,True
1042797178,11.1333,2.9333,1,https://www.gbif.org/occurrence/search,True
1042797176,8.0333,2.4833,1,https://www.gbif.org/occurrence/search,True
1042797165,7.0833,2.4833,1,https://www.gbif.org/occurrence/search,True
1042797164,10.8333,2.8333,1,https://www.gbif.org/occurrence/search,True
1042797161,7.9333,1.9666,1,https://www.gbif.org/occurrence/search,True
1042797150,7.3333,1.9333,1,https://www.gbif.org/occurrence/search,True
1042797149,11.3,2.4333,1,https://www.gbif.org/occurrence/search,True
1042797146,8.4833,2.4333,1,https://www.gbif.org/occurrence/search,True
1042797134,7.2333,2.3,1,https://www.gbif.org/occurrence/search,True
1042797131,7.9666,2.3,1,https://www.gbif.org/occurrence/search,True
1042797121,7.2,2.0666,1,https://www.gbif.org/occurrence/search,True
1042797117,7.75,2.1833,1,https://www.gbif.org/occurrence/search,True
1042797107,7.0666,1.9666,1,https://www.gbif.org/occurrence/search,True
1042797103,8.4166,1.8833,1,https://www.gbif.org/occurrence/search,True
1042797092,7.1833,1.9833,1,https://www.gbif.org/occurrence/search,True
1042797090,8.8833,2.6,1,https://www.gbif.org/occurrence/search,True
1042797078,7.3666,1.9833,1,https://www.gbif.org/occurrence/search,True
1042797076,10.35,2.3833,1,https://www.gbif.org/occurrence/search,True
1042797064,6.9666,2.6833,1,https://www.gbif.org/occurrence/search,True
1042797063,9.8,2.9833,1,https://www.gbif.org/occurrence/search,True
1042797050,7.3666,2.6,1,https://www.gbif.org/occurrence/search,True
1042797048,9.35,2.6166,1,https://www.gbif.org/occurrence/search,True
1042797036,6.6666,2.7166,1,https://www.gbif.org/occurrence/search,True
1042797033,9.9333,3.2,1,https://www.gbif.org/occurrence/search,True
1042797022,7.0,2.6166,1,https://www.gbif.org/occurrence/search,True
1042797019,9.85,2.7166,1,https://www.gbif.org/occurrence/search,True
1042797009,6.3833,2.6166,1,https://www.gbif.org/occurrence/search,True
1042797007,10.3,3.3833,1,https://www.gbif.org/occurrence/search,True
1042796997,6.4833,2.6166,1,https://www.gbif.org/occurrence/search,True
1042796994,10.2166,2.6666,1,https://www.gbif.org/occurrence/search,True
1042796986,6.5833,2.55,1,https://www.gbif.org/occurrence/search,True
1042796981,6.7,2.3833,1,https://www.gbif.org/occurrence/search,True
1042796972,6.9,2.45,1,https://www.gbif.org/occurrence/search,True
1042796968,6.5,2.15,1,https://www.gbif.org/occurrence/search,True
1039527562,0.5,37.8333,1,https://www.gbif.org/occurrence/search,True
1039527319,0.1667,37.6,1,https://www.gbif.org/occurrence/search,True
1039526297,-3.5,39.8333,1,https://www.gbif.org/occurrence/search,True
1039521784,-4.0667,39.6667,1,https://www.gbif.org/occurrence/search,True
919425793,5.91667,-0.9833299999999999,1,https://www.gbif.org/occurrence/search,True
911686310,-0.71667,36.446812,1,https://www.gbif.org/occurrence/search,True
911672830,-25.41667,28.08333,1,https://www.gbif.org/occurrence/search,True
911672145,-17.933329999999998,25.83333,1,https://www.gbif.org/occurrence/search,True
911671992,-29.778601000000002,23.559031,1,https://www.gbif.org/occurrence/search,True
911649351,4.58333,12.98024,1,https://www.gbif.org/occurrence/search,True
911649337,4.2333300000000005,14.566670000000002,1,https://www.gbif.org/occurrence/search,True
911649332,5.0929,14.0,1,https://www.gbif.org/occurrence/search,True
911649298,5.933330000000001,10.24795,1,https://www.gbif.org/occurrence/search,True
911649289,6.1891,10.42211,1,https://www.gbif.org/occurrence/search,True
911649280,11.992939999999999,15.03333,1,https://www.gbif.org/occurrence/search,True
911639526,-3.95,39.59,1,https://www.gbif.org/occurrence/search,True
865729431,-27.739,31.383000000000003,1,https://www.gbif.org/occurrence/search,True
865729211,-11.16,17.86,1,https://www.gbif.org/occurrence/search,True
865729198,-14.823229999999999,16.264879999999998,1,https://www.gbif.org/occurrence/search,True
865728981,8.6609,-5.29024,1,https://www.gbif.org/occurrence/search,True
865728657,-19.6397,17.3424,1,https://www.gbif.org/occurrence/search,True
859479739,1.1,31.266666999999998,1,https://www.gbif.org/occurrence/search,True
859427654,3.733333,29.716694,1,https://www.gbif.org/occurrence/search,True
859419129,3.0333330000000003,34.366667,1,https://www.gbif.org/occurrence/search,True
859407785,3.7,27.866694,1,https://www.gbif.org/occurrence/search,True
859368161,-15.35,28.183333,1,https://www.gbif.org/occurrence/search,True
812646769,-3.2833300000000003,37.53333,1,https://www.gbif.org/occurrence/search,True
812646767,-5.83333,37.83333,1,https://www.gbif.org/occurrence/search,True
812646706,-4.36667,37.86667,1,https://www.gbif.org/occurrence/search,True
812646545,-4.2666699999999995,38.05,1,https://www.gbif.org/occurrence/search,True
686484552,1.4666700000000001,35.01667,1,https://www.gbif.org/occurrence/search,True
686461884,-6.9,39.1,1,https://www.gbif.org/occurrence/search,True
686431107,-25.43261862,31.95721118,1,https://www.gbif.org/occurrence/search,True
686408501,-17.91026,15.97259,1,https://www.gbif.org/occurrence/search,True
686408500,-16.55,35.13333,1,https://www.gbif.org/occurrence/search,True
686408498,-20.5,17.314,1,https://www.gbif.org/occurrence/search,True
686370650,-18.366670000000003,21.85,1,https://www.gbif.org/occurrence/search,True
686370644,-18.81400948,22.41987236,1,https://www.gbif.org/occurrence/search,True
686370553,-24.41667,25.53333,1,https://www.gbif.org/occurrence/search,True
686370477,-1.4,36.63333,1,https://www.gbif.org/occurrence/search,True
686370475,-1.3624800730000002,36.64625633,1,https://www.gbif.org/occurrence/search,True
665926351,-1.36667,36.5,1,https://www.gbif.org/occurrence/search,True
665925009,-4.0,36.0,1,https://www.gbif.org/occurrence/search,True
665925003,-3.775556,36.033333,1,https://www.gbif.org/occurrence/search,True
665924970,-3.844444,36.004723,1,https://www.gbif.org/occurrence/search,True
665924955,-3.843611,36.007221,1,https://www.gbif.org/occurrence/search,True
665924935,-7.84785,36.883781,1,https://www.gbif.org/occurrence/search,True
665921786,-17.70068,31.04472,1,https://www.gbif.org/occurrence/search,True
665921778,-14.666670000000002,22.5,1,https://www.gbif.org/occurrence/search,True
665917175,-29.695,29.932221999999996,1,https://www.gbif.org/occurrence/search,True
665917019,-5.066667,38.416668,1,https://www.gbif.org/occurrence/search,True
665910190,-1.283333,36.816666,1,https://www.gbif.org/occurrence/search,True
665904557,-3.77105,36.057117,1,https://www.gbif.org/occurrence/search,True
665904496,-1.183333,36.650001,1,https://www.gbif.org/occurrence/search,True
665904341,-2.92,32.08,1,https://www.gbif.org/occurrence/search,True
665904031,1.68333,31.533331,1,https://www.gbif.org/occurrence/search,True
665903182,-8.51944,35.904171000000005,1,https://www.gbif.org/occurrence/search,True
665903001,-7.847222,36.881943,1,https://www.gbif.org/occurrence/search,True
665900845,-3.45,36.599999,1,https://www.gbif.org/occurrence/search,True
665899019,12.46802,-16.014979999999998,1,https://www.gbif.org/occurrence/search,True
665897824,9.75,-5.83333,1,https://www.gbif.org/occurrence/search,True
665897381,-0.3,35.81667,1,https://www.gbif.org/occurrence/search,True
665896342,-8.48333,35.933331,1,https://www.gbif.org/occurrence/search,True
665894807,-6.889722,39.068611,1,https://www.gbif.org/occurrence/search,True
665894507,-3.79785,36.068816999999996,1,https://www.gbif.org/occurrence/search,True
665893845,-3.385755,36.804989,1,https://www.gbif.org/occurrence/search,True
665892833,-5.477778,37.474999,1,https://www.gbif.org/occurrence/search,True
665892703,-5.03333,38.716671000000005,1,https://www.gbif.org/occurrence/search,True
665892126,-9.6577,33.375617,1,https://www.gbif.org/occurrence/search,True
665891498,-8.575,35.841671000000005,1,https://www.gbif.org/occurrence/search,True
665890390,1.81667,32.0,1,https://www.gbif.org/occurrence/search,True
665890231,-8.6583,36.4133,1,https://www.gbif.org/occurrence/search,True
665888988,-6.8897,39.067833,1,https://www.gbif.org/occurrence/search,True
665888663,-5.2,29.83333,1,https://www.gbif.org/occurrence/search,True
665887752,-9.78333,37.966671000000005,1,https://www.gbif.org/occurrence/search,True
665886306,9.41667,-7.15,1,https://www.gbif.org/occurrence/search,True
665885983,-2.22805,28.785767,1,https://www.gbif.org/occurrence/search,True
665885655,-19.66667,22.26667,1,https://www.gbif.org/occurrence/search,True
665885562,-5.66667,30.66667,1,https://www.gbif.org/occurrence/search,True
665885064,-0.55,29.866667,1,https://www.gbif.org/occurrence/search,True
665882989,-6.88333,39.200001,1,https://www.gbif.org/occurrence/search,True
665881850,-5.1,38.599999,1,https://www.gbif.org/occurrence/search,True
665881841,-19.504279999999998,22.909941,1,https://www.gbif.org/occurrence/search,True
665877975,-10.03333,39.5,1,https://www.gbif.org/occurrence/search,True
665877213,-2.183333,37.716667,1,https://www.gbif.org/occurrence/search,True
665876721,-15.9422,35.5019,1,https://www.gbif.org/occurrence/search,True
665876404,-1.58333,34.049999,1,https://www.gbif.org/occurrence/search,True
665874691,-5.033333,38.683334,1,https://www.gbif.org/occurrence/search,True
665870281,9.943358,34.076427,1,https://www.gbif.org/occurrence/search,True
665869121,-10.966666,24.116667,1,https://www.gbif.org/occurrence/search,True
665865625,10.5,33.916668,1,https://www.gbif.org/occurrence/search,True
665864849,-5.016667,38.716667,1,https://www.gbif.org/occurrence/search,True
665862966,-4.1,29.5,1,https://www.gbif.org/occurrence/search,True
665857188,-3.9666669999999997,39.616665000000005,1,https://www.gbif.org/occurrence/search,True
665846249,-3.9666669999999997,39.549999,1,https://www.gbif.org/occurrence/search,True
665846245,0.2,34.950001,1,https://www.gbif.org/occurrence/search,True
665845629,-15.066670000000002,13.55,1,https://www.gbif.org/occurrence/search,True
665845628,-12.39529,14.96003,1,https://www.gbif.org/occurrence/search,True
665845624,-10.96753,14.366670000000001,1,https://www.gbif.org/occurrence/search,True
665845623,-10.985610000000001,14.366670000000001,1,https://www.gbif.org/occurrence/search,True
665845619,-11.121210000000001,14.366670000000001,1,https://www.gbif.org/occurrence/search,True
665844106,-8.873959,16.086451,1,https://www.gbif.org/occurrence/search,True
665840836,-21.98333,16.91667,1,https://www.gbif.org/occurrence/search,True
665839722,-21.433329999999998,15.933329999999998,1,https://www.gbif.org/occurrence/search,True
665839717,-21.633329,16.83333,1,https://www.gbif.org/occurrence/search,True
665835919,-2.083,14.683,1,https://www.gbif.org/occurrence/search,True
665822064,-8.9,26.066670000000002,1,https://www.gbif.org/occurrence/search,True
665822060,-2.51667,32.666672,1,https://www.gbif.org/occurrence/search,True
665822045,-7.08333,36.916672,1,https://www.gbif.org/occurrence/search,True
665810064,-25.316669,21.133329,1,https://www.gbif.org/occurrence/search,True
665810031,-18.716669,24.35,1,https://www.gbif.org/occurrence/search,True
665810018,-19.98333,24.608549,1,https://www.gbif.org/occurrence/search,True
665810016,-19.98333,23.803639999999998,1,https://www.gbif.org/occurrence/search,True
665809992,-19.98333,23.41667,1,https://www.gbif.org/occurrence/search,True
665808854,-29.299999,30.066670000000002,1,https://www.gbif.org/occurrence/search,True
665803351,12.084121000000001,34.3869,1,https://www.gbif.org/occurrence/search,True
665803350,11.966667,34.366667,1,https://www.gbif.org/occurrence/search,True
665800205,-1.466667,37.049999,1,https://www.gbif.org/occurrence/search,True
665799105,-0.624,29.541999999999998,1,https://www.gbif.org/occurrence/search,True
665798841,0.0575,32.467220000000005,1,https://www.gbif.org/occurrence/search,True
665798838,-13.733329999999999,15.066670000000002,1,https://www.gbif.org/occurrence/search,True
665798837,-13.766670000000001,15.083329999999998,1,https://www.gbif.org/occurrence/search,True
665798307,13.166670000000002,24.366671,1,https://www.gbif.org/occurrence/search,True
665798305,13.633329999999999,25.260170000000002,1,https://www.gbif.org/occurrence/search,True
665798290,-6.183330000000001,35.75,1,https://www.gbif.org/occurrence/search,True
665798289,-6.85,36.98333,1,https://www.gbif.org/occurrence/search,True
665798288,-12.96667,28.633328999999996,1,https://www.gbif.org/occurrence/search,True
665798286,-22.299999,19.98333,1,https://www.gbif.org/occurrence/search,True
665798284,-22.5,19.5,1,https://www.gbif.org/occurrence/search,True
665798281,-17.910259,15.9724,1,https://www.gbif.org/occurrence/search,True
665798280,-17.910259,15.97259,1,https://www.gbif.org/occurrence/search,True
665798279,12.583333,23.666666,1,https://www.gbif.org/occurrence/search,True
665798138,12.966666,36.200001,1,https://www.gbif.org/occurrence/search,True
665798136,12.0,37.033333,1,https://www.gbif.org/occurrence/search,True
665798131,8.316667,39.483334,1,https://www.gbif.org/occurrence/search,True
665798126,9.666667,38.583332,1,https://www.gbif.org/occurrence/search,True
665797288,11.916667,37.083332,1,https://www.gbif.org/occurrence/search,True
665797276,11.116667,37.316666,1,https://www.gbif.org/occurrence/search,True
665797265,10.416667,38.200001,1,https://www.gbif.org/occurrence/search,True
665797264,9.333333,40.799999,1,https://www.gbif.org/occurrence/search,True
665797260,7.483333,38.416668,1,https://www.gbif.org/occurrence/search,True
665797250,7.483333,38.533333,1,https://www.gbif.org/occurrence/search,True
665797200,12.55,37.066666,1,https://www.gbif.org/occurrence/search,True
665797189,13.133332999999999,37.916668,1,https://www.gbif.org/occurrence/search,True
665797166,12.15,37.666668,1,https://www.gbif.org/occurrence/search,True
665797165,11.883333,37.616665000000005,1,https://www.gbif.org/occurrence/search,True
665797157,11.083333,37.866665000000005,1,https://www.gbif.org/occurrence/search,True
665797151,8.833333,40.066666,1,https://www.gbif.org/occurrence/search,True
665797150,8.816667,40.516666,1,https://www.gbif.org/occurrence/search,True
665797145,8.666667,40.75,1,https://www.gbif.org/occurrence/search,True
665797115,8.45,40.916668,1,https://www.gbif.org/occurrence/search,True
665797112,8.45,41.25,1,https://www.gbif.org/occurrence/search,True
665797108,8.0,41.116665000000005,1,https://www.gbif.org/occurrence/search,True
665797106,7.75,40.700001,1,https://www.gbif.org/occurrence/search,True
665797105,7.833334,39.416668,1,https://www.gbif.org/occurrence/search,True
665797075,9.516666,38.216667,1,https://www.gbif.org/occurrence/search,True
665796782,-6.5027800000000004,37.166672,1,https://www.gbif.org/occurrence/search,True
665796781,-4.433330000000001,38.299999,1,https://www.gbif.org/occurrence/search,True
665796770,-4.7333300000000005,38.06667,1,https://www.gbif.org/occurrence/search,True
665795648,0.5,29.466669,1,https://www.gbif.org/occurrence/search,True
665794526,0.7911100000000001,34.37944,1,https://www.gbif.org/occurrence/search,True
665794502,1.208333,34.366665000000005,1,https://www.gbif.org/occurrence/search,True
665794501,1.08333,34.333328,1,https://www.gbif.org/occurrence/search,True
665786177,-1.45,36.983334,1,https://www.gbif.org/occurrence/search,True
665786167,-3.516667,38.566666,1,https://www.gbif.org/occurrence/search,True
665786150,-0.71667,36.433331,1,https://www.gbif.org/occurrence/search,True
665785992,-0.5,36.31667,1,https://www.gbif.org/occurrence/search,True
665785968,-0.9333299999999999,36.56667,1,https://www.gbif.org/occurrence/search,True
665757052,-4.2667,38.033299,1,https://www.gbif.org/occurrence/search,True
665756625,-3.4833300000000005,36.433331,1,https://www.gbif.org/occurrence/search,True
665756117,-8.604533,36.475667,1,https://www.gbif.org/occurrence/search,True
665754415,-3.80175,35.982717,1,https://www.gbif.org/occurrence/search,True
665754331,-9.669967,33.532767,1,https://www.gbif.org/occurrence/search,True
665753438,-3.781333,36.033583,1,https://www.gbif.org/occurrence/search,True
665752562,12.75,37.700001,1,https://www.gbif.org/occurrence/search,True
665751983,-2.23965,28.8117,1,https://www.gbif.org/occurrence/search,True
665751670,7.508889999999999,-7.50528,1,https://www.gbif.org/occurrence/search,True
665751360,1.75,31.666665999999996,1,https://www.gbif.org/occurrence/search,True
665751157,-15.4135,37.074329999999996,1,https://www.gbif.org/occurrence/search,True
665750364,-2.2159999999999997,28.86378,1,https://www.gbif.org/occurrence/search,True
665749253,-15.016670000000001,22.16667,1,https://www.gbif.org/occurrence/search,True
665749119,-3.063564,37.175827000000005,1,https://www.gbif.org/occurrence/search,True
665749107,-2.913578,37.173046,1,https://www.gbif.org/occurrence/search,True
665749099,-3.58333,35.833332,1,https://www.gbif.org/occurrence/search,True
665746320,10.233334,34.016666,1,https://www.gbif.org/occurrence/search,True
665744768,1.016667,35.016998,1,https://www.gbif.org/occurrence/search,True
665740138,-8.505560000000001,35.908328999999995,1,https://www.gbif.org/occurrence/search,True
665738653,-8.55833,35.849999,1,https://www.gbif.org/occurrence/search,True
665738127,-14.96667,22.683331,1,https://www.gbif.org/occurrence/search,True
665737423,9.38333,-5.63333,1,https://www.gbif.org/occurrence/search,True
665735828,-17.716669,31.183331,1,https://www.gbif.org/occurrence/search,True
665735617,1.68333,31.524349,1,https://www.gbif.org/occurrence/search,True
665733317,-3.3833300000000004,36.783328999999995,1,https://www.gbif.org/occurrence/search,True
665732988,-29.665553999999997,29.932221999999996,1,https://www.gbif.org/occurrence/search,True
665731739,-10.71667,25.4725,1,https://www.gbif.org/occurrence/search,True
665730947,-3.4833300000000005,36.716671000000005,1,https://www.gbif.org/occurrence/search,True
665730834,-15.399329999999999,37.04283,1,https://www.gbif.org/occurrence/search,True
665726284,-7.421111,35.469722999999995,1,https://www.gbif.org/occurrence/search,True
665725388,-8.63117,36.72544,1,https://www.gbif.org/occurrence/search,True
665724816,-0.33333,35.933331,1,https://www.gbif.org/occurrence/search,True
665723828,-6.898333,39.09861,1,https://www.gbif.org/occurrence/search,True
665722652,-3.760389,37.647261,1,https://www.gbif.org/occurrence/search,True
665721026,-15.666670000000002,29.566670000000002,1,https://www.gbif.org/occurrence/search,True
665719224,10.55,34.283333,1,https://www.gbif.org/occurrence/search,True
665717939,-0.25,35.733334,1,https://www.gbif.org/occurrence/search,True
665717703,-8.62561,36.72233,1,https://www.gbif.org/occurrence/search,True
665717524,-15.9381,35.5139,1,https://www.gbif.org/occurrence/search,True
583533987,-31.58438,22.62071,1,https://www.gbif.org/occurrence/search,True
583489900,-15.93699,25.95,1,https://www.gbif.org/occurrence/search,True
476862624,-20.666667,25.666667,1,https://www.gbif.org/occurrence/search,True
476860661,-18.41667,19.75,1,https://www.gbif.org/occurrence/search,True
476855028,-4.3,39.583333,1,https://www.gbif.org/occurrence/search,True
476854967,-0.716667,36.466667,1,https://www.gbif.org/occurrence/search,True
476853695,-25.016667,16.75,1,https://www.gbif.org/occurrence/search,True
476853692,-18.833333,16.333333,1,https://www.gbif.org/occurrence/search,True
476844559,-19.983333,23.416667,1,https://www.gbif.org/occurrence/search,True
476844353,-18.733333,17.566667000000002,1,https://www.gbif.org/occurrence/search,True
476817437,-2.316667,38.116667,1,https://www.gbif.org/occurrence/search,True
476804161,4.411413,33.300290000000004,1,https://www.gbif.org/occurrence/search,True
209907982,0.5,25.5,1,https://www.gbif.org/occurrence/search,True
209907952,0.75,24.6667,1,https://www.gbif.org/occurrence/search,True
209907802,0.8333,25.25,1,https://www.gbif.org/occurrence/search,True
209907801,-0.0667,25.2833,1,https://www.gbif.org/occurrence/search,True
209907760,-5.0667,18.8667,1,https://www.gbif.org/occurrence/search,True
209907759,-4.9833,18.7833,1,https://www.gbif.org/occurrence/search,True
209907755,-5.0333,18.8167,1,https://www.gbif.org/occurrence/search,True
209907751,-5.1833,19.1167,1,https://www.gbif.org/occurrence/search,True
209907739,-5.05,18.9167,1,https://www.gbif.org/occurrence/search,True
209907737,-5.1333,18.8167,1,https://www.gbif.org/occurrence/search,True
209907646,0.6,25.2167,1,https://www.gbif.org/occurrence/search,True
183750255,-26.2,28.0833,1,https://www.gbif.org/occurrence/search,True
183750167,-21.75,24.0833,1,https://www.gbif.org/occurrence/search,True
183750088,0.05,37.65,1,https://www.gbif.org/occurrence/search,True
183750085,-32.5667,27.4167,1,https://www.gbif.org/occurrence/search,True
183750029,2.6667,29.8333,1,https://www.gbif.org/occurrence/search,True
183750009,8.3,-9.5667,1,https://www.gbif.org/occurrence/search,True
183749979,-1.5,30.2667,1,https://www.gbif.org/occurrence/search,True
183749962,19.1667,30.4833,1,https://www.gbif.org/occurrence/search,True
183749545,-1.9333,30.7,1,https://www.gbif.org/occurrence/search,True
183749420,3.4667,25.7167,1,https://www.gbif.org/occurrence/search,True
183749399,-9.0833,27.2,1,https://www.gbif.org/occurrence/search,True
